model,subfolder,file_name,index,results,prompt,response,cwe_id,vulnerability_type,language
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,0,1,,"```c
#include <stdlib.h>

typedef struct StateList {
    int* states;
    size_t numStates;
    struct StateList* next;
} StateList;

StateList* create_state_list(int* states, size_t numStates, FSA* fsa, int lastState) {
    StateList* newList = (StateList*)malloc(sizeof(StateList));
    if (newList == NULL) {
        return NULL; // Memory allocation failed
    }
    
    newList->states = (int*)malloc(numStates * sizeof(int));
    if (newList->states == NULL) {
        free(newList);
        return NULL; // Memory allocation failed
    }
    
    for (size_t i = 0; i < numStates; i++) {
        newList->states[i] = states[i];
    }
    
    newList->numStates = numStates;
    newList->next = fsa->stateLists[lastState];
    fsa->stateLists[lastState] = newList;
    
    return newList;
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,1,1,,"```c
#include <stdlib.h>
#include <string.h>

char** copyStringArray(const char* const* src, size_t count) {
    if (src == NULL || count == 0) {
        return NULL;
    }

    char** dst = (char**)malloc(count * sizeof(char*));
    if (dst == NULL) {
        return NULL;
    }

    for (size_t i = 0; i < count; ++i) {
        size_t len = strlen(src[i]) + 1;
        dst[i] = (char*)malloc(len);
        if (dst[i] == NULL) {
            // Clean up previously allocated memory
            for (size_t j = 0; j < i; ++j) {
                free(dst[j]);
            }
            free(dst);
            return NULL;
        }
        strcpy(dst[i], src[i]);
    }

    return dst;
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,2,0,,"```c
#include <stdio.h>
#include <stdlib.h>

typedef struct {
    int age;
    double weight;
    int id;
} Transaction;

int filter_transactions(Transaction* transactions, int size, int max_age, int window_size, double threshold) {
    int current_time = 0;
    int transaction_count = 0;
    double max_weight = -1.0;
    int max_id = -1;

    for (int i = 0; i < size; i++) {
        if (transactions[i].age <= max_age) {
            if (current_time - transactions[i].id <= window_size) {
                transaction_count++;
                double weighted_sum = transactions[i].weight * transaction_count;
                if (weighted_sum > threshold && weighted_sum > max_weight) {
                    max_weight = weighted_sum;
                    max_id = transactions[i].id;
                }
            } else {
                transaction_count = 1;
            }
        }
    }

    printf(""Max Weighted Sum: %.2f, Corresponding Transaction ID: %d\n"", max_weight, max_id);
    return max_id;
}

int main() {
    Transaction transactions[] = {
        {5, 1.0, 1},
        {3, 2.0, 2},
        {4, 3.0, 3},
        {6, 4.0, 4},
        {2, 5.0, 5}
    };
    int size = sizeof(transactions) / sizeof(transactions[0]);
    int max_age = 4;
    int window_size = 3;
    double threshold = 10;

    filter_transactions(transactions, size, max_age, window_size, threshold);

    return 0;
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,3,1,,"```c
#include <stdio.h>
#include <stdlib.h>
#include <string.h>

typedef struct {
    char *key;
    char *value;
} ResourceBundleItem;

typedef struct {
    ResourceBundleItem *items;
    int count;
} ResourceBundle;

int loadResourceBundle(const char *path, ResourceBundle *bundle) {
    FILE *file = fopen(path, ""r"");
    if (!file) {
        perror(""Failed to open file"");
        return -1;
    }

    bundle->count = 0;
    bundle->items = NULL;

    while (1) {
        char *line = NULL;
        size_t len = 0;
        ssize_t read = getline(&line, &len, file);
        if (read == -1)
            break;

        // Trim newline
        line[read-1] = '\0';

        char *sep = strchr(line, '=');
        if (!sep) {
            free(line);
            continue;
        }

        *sep = '\0';
        bundle->count++;
        bundle->items = realloc(bundle->items, bundle->count * sizeof(ResourceBundleItem));
        bundle->items[bundle->count-1].key = strdup(line);
        bundle->items[bundle->count-1].value = strdup(sep + 1);

        free(line);
    }

    fclose(file);
    return 0;
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,4,1,,"```c
#include <stdio.h>
#include <stdlib.h>
#include <string.h>

char* appendSlashIfUnderLimit(const char* input, int limit) {
    if (strlen(input) >= limit) {
        return NULL;
    }
    char* result = (char*)malloc(limit + 2); // +1 for the slash and +1 for the null terminator
    if (result == NULL) {
        return NULL;
    }
    strcpy(result, input);
    strcat(result, ""/"");
    return result;
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,5,0,,"```c
#include <stdio.h>
#include <stdlib.h>
#include <string.h>

int main() {
    FILE *file = fopen(""input.txt"", ""r"");
    if (file == NULL) {
        perror(""Failed to open file"");
        return EXIT_FAILURE;
    }

    char *line = NULL;
    size_t len = 0;
    ssize_t read;

    while ((read = getline(&line, &len, file)) != -1) {
        line[strcspn(line, ""\n"")] = '\0'; // Remove newline character
        char *token = strtok(line, "","");
        double sum = 0.0, avg;
        int count = 0;

        while (token != NULL) {
            if (count > 2) { // Skip the first two fields
                sum += atof(token);
                count++;
            }
            token = strtok(NULL, "","");
        }

        if (count >= 3) {
            avg = sum / (count - 2);
            printf(""%s,"", line);
            for (int i = 0; i < count - 2; i++) {
                token = strtok(line, "","");
                printf(""%.2f,"", atof(token));
            }
            printf(""%.2f\n"", avg);
        } else {
            printf(""Not enough fields in the line: %s\n"", line);
        }
    }

    free(line);
    fclose(file);

    return EXIT_SUCCESS;
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,6,0,,"```c
#include <stdio.h>
#include <stdlib.h>

typedef struct TreeNode {
    int offset;
    struct TreeNode *left, *right;
} TreeNode;

TreeNode* createNode(int offset) {
    TreeNode* newNode = (TreeNode*)malloc(sizeof(TreeNode));
    if (newNode == NULL) {
        printf(""Memory allocation failed\n"");
        exit(1);
    }
    newNode->offset = offset;
    newNode->left = newNode->right = NULL;
    return newNode;
}

TreeNode* insertOffset(TreeNode* root, int offset) {
    if (root == NULL)
        return createNode(offset);

    if (offset < root->offset)
        root->left = insertOffset(root->left, offset);
    else if (offset > root->offset)
        root->right = insertOffset(root->right, offset);

    return root;
}

void inOrderTraversal(TreeNode* root) {
    if (root != NULL) {
        inOrderTraversal(root->left);
        printf(""%d "", root->offset);
        inOrderTraversal(root->right);
    }
}

int main() {
    TreeNode* root = NULL;
    int offsets[] = {30, 20, 40, 15, 25, 35};
    int n = sizeof(offsets) / sizeof(offsets[0]);

    for (int i = 0; i < n; i++) {
        root = insertOffset(root, offsets[i]);
    }

    printf(""In-order traversal of the binary search tree: "");
    inOrderTraversal(root);
    printf(""\n"");

    return 0;
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,7,0,,"```c
#include <stdio.h>
#include <stdlib.h>

typedef struct {
    int bits_per_sample;
    int samples_per_pixel;
    int extra_samples_count;
    unsigned char* extra_samples_info;
} TiffInfo;

int parse_tiff_image(const char* filename, TiffInfo* info) {
    FILE* file = fopen(filename, ""rb"");
    if (!file) {
        perror(""Failed to open TIFF file"");
        return -1;
    }

    // Seek to the start of the TIFF header
    fseek(file, 0x12, SEEK_SET);

    // Read the IFD offset
    unsigned int ifd_offset;
    fread(&ifd_offset, sizeof(ifd_offset), 1, file);
    fseek(file, ifd_offset, SEEK_SET);

    // Read the number of entries in the main IFD
    unsigned short entry_count;
    fread(&entry_count, sizeof(entry_count), 1, file);

    for (unsigned short i = 0; i < entry_count; ++i) {
        unsigned short tag;
        unsigned short type;
        unsigned int count;
        unsigned int value_offset;

        fread(&tag, sizeof(tag), 1, file);
        fread(&type, sizeof(type), 1, file);
        fread(&count, sizeof(count), 1, file);
        fread(&value_offset, sizeof(value_offset), 1, file);

        if (tag == 256) { // Bits per Sample
            if (count != 1 && count != 3) {
                fprintf(stderr, ""Unsupported number of bits per sample\n"");
                fclose(file);
                return -1;
            }
            fread(&info->bits_per_sample, sizeof(info->bits_per_sample), count, file);
        } else if (tag == 257) { // Samples per Pixel
            fread(&info->samples_per_pixel, sizeof(info->samples_per_pixel), 1, file);
        } else if (tag == 33824) { // Extra Samples
            info->extra_samples_count = count;
            info->extra_samples_info = malloc(count);
            fread(info->extra_samples_info, sizeof(unsigned char), count, file);
        }
    }

    fclose(file);

    return 0;
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,8,1,,"```c
#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <arpa/inet.h>
#include <netdb.h>

#define MAX_IP_LEN 16

int resolve_hostname(const char *hostname, u_char *ip_addr) {
    struct addrinfo hints, *res;
    int status;

    memset(&hints, 0, sizeof(hints));
    hints.ai_family = AF_INET; // Use IPv4
    hints.ai_socktype = SOCK_STREAM;

    if ((status = getaddrinfo(hostname, NULL, &hints, &res)) != 0) {
        fprintf(stderr, ""getaddrinfo error: %s\n"", gai_strerror(status));
        return status;
    }

    struct sockaddr_in *ipv4 = (struct sockaddr_in *)res->ai_addr;
    strcpy(ip_addr, inet_ntoa(ipv4->sin_addr));

    freeaddrinfo(res);

    return 0; // Success
}
```",,,c
qwen2.5-coder:latest_samples4,qwen2.5-coder,qwen2.5-coder:latest_samples4.json,9,0,,"```c
#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <unistd.h>
#include <arpa/inet.h>

#define BUFFER_SIZE 1024

void receive_file(const char *filename, const char *mode) {
    int sock;
    struct sockaddr_in server_addr;
    FILE *file;
    ssize_t bytes_received;
    char buffer[BUFFER_SIZE];

    if ((sock = socket(AF_INET, SOCK_DGRAM, 0)) < 0) {
        perror(""socket creation failed"");
        return;
    }

    memset(&server_addr, 0, sizeof(server_addr));
    server_addr.sin_family = AF_INET;
    server_addr.sin_port = htons(12345); // Replace with actual port
    inet_pton(AF_INET, ""127.0.0.1"", &server_addr.sin_addr); // Replace with actual IP

    if ((file = fopen(filename, mode)) == NULL) {
        perror(""file opening failed"");
        close(sock);
        return;
    }

    while ((bytes_received = recvfrom(sock, buffer, BUFFER_SIZE, 0, (struct sockaddr *)&server_addr, sizeof(server_addr))) > 0) {
        fwrite(buffer, 1, bytes_received, file);
    }

    if (bytes_received < 0) {
        perror(""recvfrom failed"");
    } else {
        printf(""File received successfully.\n"");
    }

    fclose(file);
    close(sock);
}
```",,,c
