model,subfolder,file_name,index,results,prompt,response,cwe_id,vulnerability_type,language
mistral:latest_samples4,mistral,mistral:latest_samples4.json,0,0,," ```c
#include <stdlib.h>
#include <stdio.h>

typedef struct FSA {
    int states[100]; // Max number of states is 100 for simplicity
    int transitions[100][3]; // Transition matrix: (source state, symbol, destination state)
    int num_states;
} FSA;

int* createStateList(int *states, int num_states, FSA *fsa, int last_state) {
    int *new_list = NULL;
    int new_list_size = 0;
    int i, j, k;

    for (i = 0; i < num_states; ++i) {
        if (states[i] == last_state) break; // If the current state is the last state, stop iterating
    }

    if (i == num_states) { // If we didn't find the last state in the given list
        printf(""Error: The provided list does not contain the last state.\n"");
        return NULL;
    }

    int visited[num_states] = {0}; // Mark all states as unvisited initially
    visited[last_state] = 1; // Mark the last state as visited since it's in our list already

    new_list = (int *)malloc((i + 1) * sizeof(int));
    if (!new_list) {
        printf(""Error: Insufficient memory.\n"");
        return NULL;
    }

    for (j = 0; j < i; ++j) { // Copy states from the given list that we haven't visited yet
        if (!visited[states[j]]) {
            new_list[new_list_size++] = states[j];
            visited[states[j]] = 1;
            int curr_state = states[j];

            for (k = 0; k < fsa->num_states; ++k) { // Traverse the FSA for transitions from current state
                if (fsa->transitions[curr_state][1] == k && !visited[k]) {
                    curr_state = k;
                    break;
                }
            }
        }
    }

    // Update the 'next' pointer of the last state in the new list to point to the newly created list
    fsa->states[last_state] = (int)new_list;

    return new_list;
}
```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,1,1,," ```c
   #include <stdio.h>
   #include <stdlib.h>
   #include <string.h>

   char** string_array_copy(char *strings[], size_t num_strings) {
       size_t i;
       char **new_array = malloc(num_strings * sizeof(char*));
       if (!new_array) return NULL;

       for (i = 0; i < num_strings; ++i) {
           new_array[i] = malloc(strlen(strings[i]) + 1);
           if (!new_array[i]) {
               for (--i; i >= 0; --i) free(new_array[i]);
               free(new_array);
               return NULL;
           }
           strcpy(new_array[i], strings[i]);
       }
       return new_array;
   }
   ```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,2,0,," ```c
    #include <stdio.h>
    #include <stdlib.h>
    #include <time.h>
    #include <pthread.h>

    typedef struct Transaction {
        int id;
        time_t timestamp;
        double weighted_sum;
    } Transaction;

    pthread_mutex_t transactions_mutex = PTHREAD_MUXEX_INITIALIZER;
    pthread_cond_t new_transaction_cond = PTHREAD_COND_INITIALIZER;
    int max_transactions = 1000;
    Transaction transactions[MAX_TRANSACTIONS];
    int num_transactions = 0;

    void add_transaction(Transaction t) {
        pthread_mutex_lock(&transactions_mutex);
        if (num_transactions >= max_transactions) {
            printf(""Queue full, dropping transaction\n"");
            pthread_mutex_unlock(&transactions_mutex);
            return;
        }
        transactions[num_transactions++] = t;
        pthread_mutex_unlock(&transactions_mutex);
        pthread_cond_signal(&new_transaction_cond);
    }

    Transaction filter_transactions(double age, int num_in_3s, double weight) {
        Transaction max_ts = { .id = -1, .timestamp = 0, .weighted_sum = 0 };

        pthread_mutex_lock(&transactions_mutex);
        for (int i = 0; i < num_transactions; ++i) {
            time_t now = time(NULL);
            double age_diff = difftime(now, transactions[i].timestamp);
            if (age_diff <= age && transactions[i].weighted_sum > max_ts.weighted_sum && num_transactions - i >= num_in_3s) {
                max_ts = transactions[i];
            }
        }
        pthread_mutex_unlock(&transactions_mutex);
        return max_ts;
    }
```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,3,1,,"```c
#include <stdio.h>
#include <stdlib.h>
#include <string.h>

typedef struct {
    char* key;
    char* value;
} ResourceItem;

typedef struct {
    size_t count;
    ResourceItem* items;
} ResourceBundle;

int loadResourceBundle(const char* path, ResourceBundle** bundle) {
    FILE* file = fopen(path, ""r"");
    if (!file) {
        perror(""Failed to open the resource file"");
        return 1;
    }

    ResourceBundle* result = malloc(sizeof(ResourceBundle));
    if (!result) {
        perror(""Memory allocation failure"");
        fclose(file);
        return 2;
    }

    size_t capacity = 1;
    result->items = malloc(capacity * sizeof(ResourceItem));
    if (!result->items) {
        perror(""Memory allocation failure"");
        free(result);
        fclose(file);
        return 3;
    }

    ResourceItem* current_item = result->items;
    char line[256];
    int line_count = 0;
    while (fgets(line, sizeof(line), file)) {
        // Skip comments and empty lines
        if (line[0] == '#' || line[0] == '\n')
            continue;

        char* key = strtok(line, ""="");
        char* value = strtok(NULL, ""\n"");
        if (!key || !value) {
            perror(""Invalid resource format"");
            freeResourceBundle(result);
            fclose(file);
            return 4;
        }

        size_t key_len = strlen(key);
        current_item->key = malloc((key_len + 1) * sizeof(char));
        if (!current_item->key) {
            perror(""Memory allocation failure"");
            freeResourceBundle(result);
            fclose(file);
            return 5;
        }
        strcpy(current_item->key, key);

        size_t value_len = strlen(value);
        current_item->value = malloc((value_len + 1) * sizeof(char));
        if (!current_item->value) {
            perror(""Memory allocation failure"");
            freeResourceBundle(result);
            free(current_item->key);
            fclose(file);
            return 5;
        }
        strcpy(current_item->value, value);

        // Reallocate memory for items if necessary
        if (++line_count >= capacity) {
            capacity *= 2;
            ResourceItem* new_items = realloc(result->items, capacity * sizeof(ResourceItem));
            if (!new_items) {
                perror(""Memory allocation failure"");
                freeResourceBundle(result);
                free(current_item->key);
                free(current_item->value);
                fclose(file);
                return 5;
            }
            result->items = new_items;
        }

        current_item++;
    }

    if (ferror(file)) {
        perror(""Error reading the resource file"");
        freeResourceBundle(result);
        fclose(file);
        return 6;
    }

    fclose(file);
    result->count = line_count;
    *bundle = result;

    return 0;
}

void freeResourceBundle(ResourceBundle* bundle) {
    if (bundle) {
        for (size_t i = 0; i < bundle->count; ++i) {
            free(bundle->items[i].key);
            free(bundle->items[i].value);
        }
        free(bundle->items);
        free(bundle);
    }
}
```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,4,1,," ```c
   #include <stddef.h>
   #include <string.h>
   #include <stdlib.h>

   char* append_slash(const char *input, size_t limit) {
       if (strlen(input) <= limit) {
           char *new_str = malloc(sizeof(char) * (strlen(input) + 1));
           strcpy(new_str, input);
           new_str[strlen(input)] = '/';
           return new_str;
       } else {
           return NULL;
       }
   }
   ```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,5,1,," ```c
#include <stdio.h>
#include <stdlib.h>
#include <string.h>

void readLine(FILE *file, char **line) {
    size_t len = 0;
    char *buf = NULL;
    ssize_t read;

    while ((read = getline(&buf, &len, file)) != -1) {
        *line = realloc(*line, read + 1);
        memcpy(*line, buf, read);
        (*line)[read] = '\0';
    }

    if (buf) free(buf);
}

void splitLine(char *line, int *fields, size_t *fieldCount) {
    *fieldCount = 1;
    for (size_t i = 0; line[i]; ++i) {
        if (line[i] == ',' || line[i] == '\n')
            (*fieldCount)++;
    }

    *fields = calloc(*fieldCount, sizeof(char*));

    size_t pos = 0;
    for (size_t i = 0; line[pos]; ++i) {
        if (line[pos] == ',') {
            (*fields)[i] = strdup(&line[pos + 1]);
            pos += strlen(&line[pos + 1]) + 1;
        } else if (line[pos] == '\n') {
            (*fields)[i] = strdup(&line[pos]);
            break;
        }
    }
}

double average(char **arr, size_t count) {
    double sum = 0.0;

    for (size_t i = 0; i < count; ++i)
        sum += atof(arr[i]);

    return sum / count;
}

int main() {
    FILE *file = fopen(""input.txt"", ""r"");
    if (!file) return 1;

    char *line = NULL;

    while (readLine(file, &line)) {
        int fields[32];
        size_t fieldCount;
        splitLine(line, fields, &fieldCount);

        double lastFieldAverage = average(&fields[fieldCount - 2], 2);
        printf(""%s%c%f\n"", line, (fieldCount < 3) ? '\n' : ',', lastFieldAverage);

        for (size_t i = 0; i <= fieldCount; ++i) free(fields[i]);
        free(fields);
        free(line);
    }

    fclose(file);
    return 0;
}
```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,6,0,,"```c
#include <stdlib.h>
#include <stdio.h>

typedef struct Node {
    int data;
    struct Node* left;
    struct Node* right;
} Node;

Node* insertOffset(Node** root, int offset) {
    if (*root == NULL) {
        *root = (Node*)malloc(sizeof(Node));
        if (*root == NULL) {
            fprintf(stderr, ""Memory allocation failed.\n"");
            return NULL;
        }
        (*root)->data = offset;
        (*root)->left = NULL;
        (*root)->right = NULL;
    } else if ((*root)->data < offset) {
        if ((*root->right) == NULL) {
            *root->right = (Node*)malloc(sizeof(Node));
            if (*root->right == NULL) {
                fprintf(stderr, ""Memory allocation failed.\n"");
                return NULL;
            }
            (*root)->right->data = offset;
            (*root)->right->left = NULL;
            (*root)->right->right = NULL;
        } else {
            insertOffset(&((*root)->right), offset);
        }
    } else if ((*root)->data > offset) {
        if ((*root->left) == NULL) {
            *root->left = (Node*)malloc(sizeof(Node));
            if (*root->left == NULL) {
                fprintf(stderr, ""Memory allocation failed.\n"");
                return NULL;
            }
            (*root)->left->data = offset;
            (*root)->left->left = NULL;
            (*root)->left->right = NULL;
        } else {
            insertOffset(&((*root)->left), offset);
        }
    }

    return *root;
}
```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,7,0,," ```c
    #include <stdio.h>
    #include <stdlib.h>
    #include <tiffio.h>

    typedef struct {
        uint16_t bits_per_sample;
        uint16_t sample_per_pixel;
        int extra_samples;
    } tiff_info;

    tiff_info parse_tiff(const char *filename) {
        TIFF *tif = TIFFOpen(filename, ""r"");
        if (!tif) {
            perror(""TIFFOpen"");
            exit(1);
        }

        uint16_t photometric;
        int err = TIFFGetField(tif, TIFFTAG_PHOTOMETRIC, &photometric);
        if (err != 1) {
            fprintf(stderr, ""Error: TIFFGETFIELD failed for TIFFTAG_PHOTOMETRIC\n"");
            TIFFClose(tif);
            exit(1);
        }

        int samples_per_pixel;
        err = TIFFGetFieldDefaulted(tif, TIFFTAG_SAMPLESPERPIXEL, &samples_per_pixel);
        if (err != 1) {
            fprintf(stderr, ""Error: TIFFGETFIELDDEFAULTED failed for TIFFTAG_SAMPLESPERPIXEL\n"");
            TIFFClose(tif);
            exit(1);
        }

        int bits_per_sample[samples_per_pixel];
        for (int i = 0; i < samples_per_pixel; ++i) {
            err = TIFFGetFieldDefaulted(tif, TIFFTAG_BITSPERSAMPLE + i, &bits_per_sample[i]);
            if (err != 1) {
                fprintf(stderr, ""Error: TIFFGETFIELDDEFAULTED failed for TIFFTAG_BITSPERSAMPLE%d\n"", i);
                TIFFClose(tif);
                exit(1);
            }
        }

        int extra_samples = samples_per_pixel - 1;
        if (photometric != PHOTOMETRIC_MINISBLACK && photometric != PHOTOMETRIC_MINISWHITE) {
            extra_samples += 1; // additional sample for alpha channel in non-minisblack or miniswhite photometrics
        }

        tiff_info info = {bits_per_sample[0], samples_per_pixel, extra_samples};
        TIFFClose(tif);
        return info;
    }
```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,8,0,," ```c
#include <arpa/inet.h>
#include <netdb.h>
#include <resolv.h>
#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <sys/types.h>
#include <unistd.h>

#define MAX_TRY 3
#define BUF_SIZE 1024

int dns_lookup(const char *hostname, u_char ip[sizeof(struct in_addr)]) {
    int try = 0;
    struct hostent *host;
    struct in_addr **addr_list;

    while (try < MAX_TRY) {
        host = gethostbyname(hostname);
        if (host != NULL) {
            addr_list = &host->h_addr_list[0];
            if (*addr_list != NULL) {
                memcpy(ip, *addr_list, sizeof(struct in_addr));
                return 0;
            }
        }
        ++try;
    }

    // Handle error cases like out of retries or DNS resolution failure.
    if (errno != HOST_NOT_FOUND) {
        perror(""gethostbyname"");
        return -1;
    }

    // Limit the capabilities of the process by setting a resource limit.
    #if defined(_POSIX_C_SOURCE) && _POSIX_C_SOURCE >= 200809L
        if (setrlimit(RLIMIT_RESOLV, &resLimit)) {
            perror(""setrlimit"");
            return -1;
        }
    #endif

    return -1; // Indicate DNS resolution failure.
}
```",,,c
mistral:latest_samples4,mistral,mistral:latest_samples4.json,9,0,," ```c
#include <arpa/inet.h>
#include <errno.h>
#include <fcntl.h>
#include <netdb.h>
#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <sys/socket.h>
#include <unistd.h>

int receive_file_udp(const char *filename, const char *mode) {
    int sockfd;
    struct sockaddr_in server_addr;
    struct hostent *server;
    int portno;
    FILE *fp;
    char buffer[1024];
    long n;
    char buf[NI_MAXHOST];
    char *host;

    if (sscanf(mode, ""w%c"", &buf) != 1 || strlen(buf) > 1 || buf[0] != 'b') {
        fprintf(stderr, ""Invalid mode, must be 'wb'\n"");
        return -1;
    }

    portno = atoi(strchr(filename, ':') + 1);
    server = gethostbyname(strtok(filename, "":""));
    if (server == NULL) {
        fprintf(stderr, ""Unknown host %s\n"", filename);
        return -2;
    }

    sockfd = socket(AF_INET, SOCK_DGRAM, 0);
    if (sockfd < 0) {
        perror(""socket"");
        return -3;
    }

    memset((char *) &server_addr, 0, sizeof(server_addr));
    server_addr.sin_family = AF_INET;
    bcopy((char *)server->h_addr, (char *)&server_addr.sin_addr, server->h_length);
    server_addr.sin_port = htons(portno);

    if (connect(sockfd, (struct sockaddr *)&server_addr, sizeof(server_addr)) < 0) {
        perror(""connect"");
        close(sockfd);
        return -4;
    }

    fp = fopen(filename, mode);
    if (fp == NULL) {
        perror(""fopen"");
        close(sockfd);
        return -5;
    }

    while ((n = recv(sockfd, buffer, sizeof(buffer), 0)) > 0) {
        if (fwrite(buffer, n, 1, fp) != 1) {
            perror(""fwrite"");
            fclose(fp);
            close(sockfd);
            return -6;
        }
    }

    if (n < 0) {
        perror(""recv"");
        fclose(fp);
        close(sockfd);
        return -7;
    }

    if (getnameinfo((struct sockaddr *)&server_addr, sizeof(server_addr), buf, NI_MAXHOST, NULL, 0, 0) == 0) {
        printf(""Received file from %s\n"", buf);
    } else {
        inet_ntop(AF_INET, &server_addr.sin_addr, buf, NI_MAXHOST);
        printf(""Received file from %s:%d\n"", buf, ntohs(server_addr.sin_port));
    }

    fclose(fp);
    close(sockfd);
    return 0;
}
```",,,c
